# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416294208;-1;6.32;0.00;6.23;0.06;0.00;87.38
axle;60;1416294208;0;2.74;0.00;9.68;0.02;0.00;87.57
axle;60;1416294208;1;46.36;0.00;24.14;0.00;0.00;29.50
axle;60;1416294208;2;11.28;0.00;2.87;0.02;0.00;85.84
axle;60;1416294208;3;0.64;0.00;2.97;0.00;0.00;96.39
axle;60;1416294208;4;0.30;0.00;0.43;0.00;0.00;99.27
axle;60;1416294208;5;0.13;0.00;0.55;0.00;0.00;99.32
axle;60;1416294208;6;0.30;0.00;0.47;0.00;0.00;99.23
axle;60;1416294208;7;0.13;0.00;0.43;0.00;0.00;99.43
axle;60;1416294208;8;5.20;0.00;20.61;0.00;0.00;74.19
axle;60;1416294208;9;20.16;0.00;21.29;0.00;0.00;58.55
axle;60;1416294208;10;1.00;0.00;1.84;0.00;0.00;97.16
axle;60;1416294208;11;0.87;0.00;2.16;0.00;0.00;96.98
axle;60;1416294208;12;7.74;0.00;4.90;0.00;0.00;87.37
axle;60;1416294208;13;0.94;0.00;2.29;0.00;0.00;96.78
axle;60;1416294208;14;1.20;0.00;2.04;0.07;0.00;96.69
axle;60;1416294208;15;2.42;0.00;3.06;0.87;0.00;93.65
axle;60;1416294268;-1;7.26;0.00;5.98;0.00;0.00;86.75
axle;60;1416294268;0;34.48;0.00;4.51;0.00;0.00;61.01
axle;60;1416294268;1;46.54;0.00;11.07;0.00;0.00;42.39
axle;60;1416294268;2;1.43;0.00;2.53;0.00;0.00;96.04
axle;60;1416294268;3;0.91;0.00;4.30;0.00;0.00;94.79
axle;60;1416294268;4;0.43;0.00;0.65;0.00;0.00;98.92
axle;60;1416294268;5;0.37;0.00;0.67;0.00;0.00;98.96
axle;60;1416294268;6;0.32;0.00;1.00;0.00;0.00;98.68
axle;60;1416294268;7;0.38;0.00;0.78;0.00;0.00;98.83
axle;60;1416294268;8;6.14;0.00;21.71;0.00;0.00;72.15
axle;60;1416294268;9;13.79;0.00;22.14;0.00;0.00;64.07
axle;60;1416294268;10;2.58;0.00;4.98;0.00;0.00;92.44
axle;60;1416294268;11;2.21;0.00;6.67;0.00;0.00;91.12
axle;60;1416294268;12;2.13;0.00;3.25;0.00;0.00;94.62
axle;60;1416294268;13;1.27;0.00;4.22;0.00;0.00;94.50
axle;60;1416294268;14;1.98;0.00;2.83;0.00;0.00;95.19
axle;60;1416294268;15;1.22;0.00;4.38;0.05;0.00;94.35
axle;60;1416294328;-1;6.46;0.00;7.17;0.01;0.00;86.36
axle;60;1416294328;0;4.97;0.00;18.55;0.00;0.00;76.47
axle;60;1416294328;1;5.73;0.00;10.87;0.00;0.00;83.40
axle;60;1416294328;2;1.81;0.00;3.91;0.00;0.00;94.28
axle;60;1416294328;3;1.81;0.00;5.64;0.00;0.00;92.55
axle;60;1416294328;4;7.26;0.00;4.75;0.00;0.00;88.00
axle;60;1416294328;5;1.69;0.00;4.88;0.00;0.00;93.43
axle;60;1416294328;6;9.53;0.00;20.08;0.02;0.00;70.37
axle;60;1416294328;7;1.44;0.00;4.19;0.00;0.00;94.37
axle;60;1416294328;8;2.13;0.00;9.42;0.00;0.00;88.45
axle;60;1416294328;9;59.88;0.00;14.38;0.00;0.00;25.74
axle;60;1416294328;10;1.31;0.00;3.15;0.02;0.00;95.52
axle;60;1416294328;11;2.21;0.00;7.07;0.00;0.00;90.71
axle;60;1416294328;12;0.95;0.00;1.80;0.00;0.00;97.24
axle;60;1416294328;13;0.89;0.00;2.16;0.00;0.00;96.96
axle;60;1416294328;14;1.00;0.00;1.71;0.00;0.00;97.29
axle;60;1416294328;15;0.72;0.00;2.19;0.05;0.00;97.04
axle;60;1416294388;-1;7.00;0.00;6.17;0.01;0.00;86.83
axle;60;1416294388;0;4.26;0.00;13.08;0.00;0.00;82.66
axle;60;1416294388;1;18.81;0.00;16.45;0.00;0.00;64.74
axle;60;1416294388;2;6.06;0.00;6.04;0.00;0.00;87.90
axle;60;1416294388;3;2.42;0.00;8.19;0.00;0.00;89.40
axle;60;1416294388;4;2.07;0.00;3.66;0.00;0.00;94.26
axle;60;1416294388;5;2.39;0.00;6.03;0.00;0.00;91.58
axle;60;1416294388;6;2.12;0.00;3.56;0.00;0.00;94.32
axle;60;1416294388;7;1.87;0.00;5.38;0.00;0.00;92.74
axle;60;1416294388;8;1.85;0.00;5.87;0.00;0.00;92.28
axle;60;1416294388;9;29.42;0.00;8.17;0.00;0.00;62.41
axle;60;1416294388;10;1.22;0.00;2.59;0.00;0.00;96.19
axle;60;1416294388;11;1.33;0.00;4.55;0.00;0.00;94.12
axle;60;1416294388;12;0.65;0.00;1.50;0.00;0.00;97.85
axle;60;1416294388;13;0.62;0.00;1.79;0.00;0.00;97.59
axle;60;1416294388;14;27.04;0.00;7.85;0.00;0.00;65.11
axle;60;1416294388;15;9.95;0.00;3.97;0.08;0.00;86.00
axle;60;1416294448;-1;5.69;0.00;1.90;0.00;0.00;92.41
axle;60;1416294448;0;0.95;0.00;2.60;0.00;0.00;96.45
axle;60;1416294448;1;31.75;0.00;3.50;0.00;0.00;64.75
axle;60;1416294448;2;0.57;0.00;1.20;0.00;0.00;98.23
axle;60;1416294448;3;0.83;0.00;1.90;0.00;0.00;97.26
axle;60;1416294448;4;0.52;0.00;1.15;0.00;0.00;98.33
axle;60;1416294448;5;0.60;0.00;1.65;0.00;0.00;97.75
axle;60;1416294448;6;0.48;0.00;1.07;0.00;0.00;98.45
axle;60;1416294448;7;0.48;0.00;1.35;0.00;0.00;98.17
