# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416294208;-39811.06;0.33;38913.97
axle;60;1416294268;-8607.81;0.20;9766.79
axle;60;1416294328;-21251.46;0.40;14790.01
axle;60;1416294388;684.50;0.23;726.12
axle;60;1416294448;4613.05;0.22;22.93
axle;60;1416294508;-831.88;0.20;1360.97
axle;60;1416294568;-3004.97;0.33;3172.46
axle;60;1416294628;-1222.98;0.18;1474.92
axle;60;1416294688;-7466.72;0.23;7160.52
axle;60;1416294748;-3699.07;0.17;2799.62
axle;60;1416294808;-490.63;0.18;1727.00
