# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416294973;sda;5.16;0.00;564.38;109.33;0.03;5.85;0.21;0.11
axle;60;1416295033;sda;3.50;0.00;470.50;134.24;0.01;2.16;0.21;0.07
axle;60;1416295093;sda;3.30;0.00;501.72;152.12;0.01;2.62;0.16;0.05
axle;60;1416295153;sda;3.44;0.00;493.53;143.34;0.01;4.00;0.25;0.09
axle;60;1416295213;sda;3.15;0.00;476.36;151.32;0.01;2.51;0.17;0.05
axle;60;1416295273;sda;4.12;0.00;566.37;137.33;0.01;2.60;0.21;0.09
axle;60;1416295333;sda;3.92;0.00;605.96;154.70;0.02;4.22;0.26;0.10
axle;60;1416295393;sda;3.25;0.00;426.68;131.24;0.01;2.44;0.14;0.05
axle;60;1416295453;sda;2.95;0.00;392.52;132.84;0.01;2.26;0.18;0.05
axle;60;1416295513;sda;3.61;0.00;494.22;136.96;0.01;2.57;0.20;0.07
axle;60;1416295573;sda;3.95;21.81;482.62;127.80;0.01;3.12;0.25;0.10
